Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,trials (times)
88336271123,88.3363,70.302177,-106.271973,-0.031510,-0.523599,6
88386271124,88.3863,70.299927,-106.272568,-0.031981,-0.523599,6
88436271125,88.4363,70.297653,-106.273125,-0.032435,-0.523599,6
88486271126,88.4863,70.295395,-106.273720,-0.032904,-0.523599,6
88536271126,88.5363,70.293121,-106.274284,-0.033357,-0.523599,6
88586271127,88.5863,70.290863,-106.274879,-0.033826,-0.523599,6
88636271128,88.6363,70.288589,-106.275436,-0.034278,-0.523599,6
88686271129,88.6863,70.286346,-106.276031,-0.034746,-0.523599,6
88736271129,88.7363,70.284081,-106.276588,-0.035197,-0.523599,6
88786271130,88.7863,70.281837,-106.277184,-0.035664,-0.523599,6
88836271131,88.8363,70.279572,-106.277733,-0.036115,-0.523599,6
88886271132,88.8863,70.277336,-106.278297,-0.036582,-0.523599,6
88936271132,88.9363,70.275070,-106.278809,-0.037033,-0.523599,6
88986271133,88.9863,70.272827,-106.279350,-0.037499,-0.523599,6
89036271134,89.0363,70.270561,-106.279869,-0.037949,-0.523599,6
89086271135,89.0863,70.268326,-106.280418,-0.038415,-0.523599,6
89136271135,89.1363,70.266060,-106.280922,-0.038864,-0.523599,6
89186271136,89.1863,70.263824,-106.281471,-0.039329,0.523599,6
89236271137,89.2363,70.261505,-106.281883,-0.039695,0.523599,6
89286271138,89.2863,70.259117,-106.282021,-0.039813,0.523599,6
89336271138,89.3363,70.256737,-106.281883,-0.039791,0.523599,6
89386271139,89.3863,70.254395,-106.281578,-0.039603,0.523599,6
89436271140,89.4363,70.252129,-106.281097,-0.039345,0.523599,6
89486271141,89.4863,70.249931,-106.280525,-0.038978,0.523599,6
89536271141,89.5363,70.247826,-106.279839,-0.038538,0.523599,6
89586271142,89.5863,70.245720,-106.279175,-0.038113,0.523599,6
89636271143,89.6363,70.243637,-106.278473,-0.037671,0.523599,6
89686271144,89.6863,70.241524,-106.277809,-0.037244,0.523599,6
89736271144,89.7363,70.239449,-106.277115,-0.036800,0.523599,6
89786271145,89.7863,70.237320,-106.276451,-0.036372,0.523599,6
89836271146,89.8363,70.235214,-106.275749,-0.035927,0.523599,6
89886271147,89.8863,70.233086,-106.275085,-0.035497,0.523599,6
89936271147,89.9363,70.230980,-106.274384,-0.035050,0.523599,6
89986271148,89.9863,70.228851,-106.273720,-0.034619,0.523599,6
90036271149,90.0363,70.226746,-106.273026,-0.034171,0.523599,6
90086271150,90.0863,70.224617,-106.272362,-0.033739,0.523599,6
90136271150,90.1363,70.222511,-106.271660,-0.033289,0.523599,6
90186271151,90.1863,70.220367,-106.270996,-0.032856,0.523599,6
90236271152,90.2363,70.218239,-106.270294,-0.032406,0.523599,6
90286271153,90.2863,70.216080,-106.269623,-0.031971,0.523599,6
90336271153,90.3363,70.213951,-106.268936,-0.031519,0.523599,6
90386271154,90.3863,70.211800,-106.268272,-0.031083,0.523599,6
90436271155,90.4363,70.209671,-106.267563,-0.030631,0.523599,6
90486271155,90.4863,70.207520,-106.266914,-0.030194,0.523599,6
90536271156,90.5363,70.205391,-106.266205,-0.029741,0.523599,6
90586271157,90.5863,70.203239,-106.265541,-0.029303,0.523599,6
90636271158,90.6363,70.201088,-106.264854,-0.028848,0.523599,6
90686271158,90.6863,70.198906,-106.264191,-0.028410,0.523599,6
90736271159,90.7363,70.196762,-106.263496,-0.027955,0.523599,6
90786271160,90.7863,70.194580,-106.262833,-0.027515,0.523599,6
90836271161,90.8363,70.192429,-106.262123,-0.027060,0.523599,6
90886271161,90.8863,70.190254,-106.261475,-0.026620,0.523599,6
90936271162,90.9363,70.188103,-106.260773,-0.026163,0.523599,6
90986271163,90.9863,70.185921,-106.260101,-0.025723,0.523599,6
91036271164,91.0363,70.183769,-106.259415,-0.025265,0.523599,6
91086271164,91.0863,70.181595,-106.258751,-0.024824,0.523599,6
91136271165,91.1363,70.179443,-106.258057,-0.024367,0.523599,6
91186271166,91.1863,70.177261,-106.257393,-0.023925,0.523599,6
91236271167,91.2363,70.175117,-106.256699,-0.023467,0.523599,6
91286271167,91.2863,70.172935,-106.256035,-0.023025,0.523599,6
91336271168,91.3363,70.170769,-106.255341,-0.022567,0.523599,6
91386271169,91.3863,70.168579,-106.254677,-0.022125,0.523599,6
91436271170,91.4363,70.166397,-106.253983,-0.021666,0.523599,6
91486271170,91.4863,70.164200,-106.253319,-0.021223,0.523599,6
91536271171,91.5363,70.162025,-106.252625,-0.020764,0.523599,6
91586271172,91.5863,70.159821,-106.251961,-0.020321,0.523599,6
91636271173,91.6363,70.157646,-106.251266,-0.019862,0.523599,6
91686271173,91.6863,70.155449,-106.250603,-0.019418,0.523599,6
91736271174,91.7363,70.153267,-106.249908,-0.018959,0.523599,6
91786271175,91.7863,70.151070,-106.249245,-0.018515,0.523599,6
91836271176,91.8363,70.148895,-106.248550,-0.018055,0.523599,6
91886271176,91.8863,70.146690,-106.247894,-0.017611,0.523599,6
91936271177,91.9363,70.144524,-106.247192,-0.017151,0.523599,6
91986271178,91.9863,70.142319,-106.246544,-0.016707,0.523599,6
92036271179,92.0363,70.140144,-106.245834,-0.016247,0.523599,6
92086271179,92.0863,70.137939,-106.245186,-0.015803,0.523599,6
92136271180,92.1363,70.135773,-106.244476,-0.015343,0.523599,6
92186271181,92.1863,70.133568,-106.243828,-0.014899,0.523599,6
92236271182,92.2363,70.131393,-106.243134,-0.014438,0.523599,6
92286271182,92.2863,70.129196,-106.242470,-0.013994,0.523599,6
92336271183,92.3363,70.127022,-106.241776,-0.013533,0.523599,6
92386271184,92.3863,70.124825,-106.241112,-0.013089,0.523599,6
92436271185,92.4363,70.122643,-106.240448,-0.012628,0.523599,6
92486271185,92.4863,70.120445,-106.239799,-0.012183,0.523599,6
92536271186,92.5363,70.118263,-106.239136,-0.011722,0.523599,6
92586271187,92.5863,70.116051,-106.238503,-0.011277,0.523599,6
92636271188,92.6363,70.113869,-106.237839,-0.010815,0.523599,6
92686271188,92.6863,70.111656,-106.237236,-0.010370,0.523599,6
92736271189,92.7363,70.109467,-106.236580,-0.009909,0.523599,6
92786271190,92.7863,70.107262,-106.235977,-0.009464,0.523599,6
92836271191,92.8363,70.105072,-106.235329,-0.009003,0.523599,6
92886271191,92.8863,70.102859,-106.234711,-0.008557,0.523599,6
92936271192,92.9363,70.100670,-106.234070,-0.008096,0.523599,6
92986271193,92.9863,70.098442,-106.233452,-0.007651,0.523599,6
93036271193,93.0363,70.096245,-106.232811,-0.007189,0.523599,6
93086271194,93.0863,70.094025,-106.232208,-0.006744,0.523599,6
93136271195,93.1363,70.091827,-106.231552,-0.006282,0.523599,6
93186271196,93.1863,70.089600,-106.230942,-0.005837,0.523599,6
93236271196,93.2363,70.087402,-106.230301,-0.005375,0.523599,6
93286271197,93.2863,70.085182,-106.229683,-0.004930,0.523599,6
93336271198,93.3363,70.082985,-106.229042,-0.004469,0.523599,6
93386271199,93.3863,70.080765,-106.228424,-0.004023,0.523599,6
93436271199,93.4363,70.078560,-106.227783,-0.003562,0.523599,6
93486271200,93.4863,70.076340,-106.227165,-0.003117,0.523599,6
93536271201,93.5363,70.074142,-106.226524,-0.002655,0.523599,6
93586271202,93.5863,70.071922,-106.225914,-0.002210,0.523599,6
93636271202,93.6363,70.069725,-106.225258,-0.001749,0.523599,6
93686271203,93.6863,70.067505,-106.224655,-0.001303,0.523599,6
93736271204,93.7363,70.065308,-106.224014,-0.000842,0.000000,7
93786271205,93.7863,70.064850,-106.223915,-0.000758,0.000000,7
93836271205,93.8363,70.064850,-106.223915,-0.000758,0.000000,7
93886271206,93.8863,70.064850,-106.223915,-0.000758,-0.523599,7
93936271207,93.9363,70.064850,-106.223915,-0.000758,-0.523599,7
93986271208,93.9863,70.064850,-106.223907,-0.000764,-0.523599,7
94036271208,94.0363,70.067879,-106.223419,-0.000263,-0.523599,7
94086271209,94.0863,70.071114,-106.222588,0.000381,-0.523599,7
94136271210,94.1363,70.074509,-106.221642,0.000889,-0.523599,7
94186271211,94.1863,70.077324,-106.220825,0.001614,-0.523599,7
94236271211,94.2363,70.080513,-106.219933,0.002105,-0.523599,7
94286271212,94.2863,70.084076,-106.219131,0.003189,-0.523599,7
94336271213,94.3363,70.089722,-106.217438,0.004225,-0.523599,7
94386271214,94.3863,70.095818,-106.215752,0.005275,-0.523599,7
94436271214,94.4363,70.103806,-106.213669,0.007547,-0.523599,7
94486271215,94.4863,70.112892,-106.210907,0.009121,-0.523599,7
94536271216,94.5363,70.122734,-106.207924,0.011153,-0.523599,7
94586271217,94.5863,70.132744,-106.204803,0.013575,-0.523599,7
94636271217,94.6363,70.143814,-106.201485,0.015808,-0.523599,7
94686271218,94.6863,70.156021,-106.197968,0.018405,-0.523599,7
94736271219,94.7363,70.168457,-106.194237,0.021120,-0.523599,7
94786271220,94.7863,70.180435,-106.190407,0.023565,-0.523599,7
94836271220,94.8363,70.192528,-106.186752,0.026259,-0.523599,7
94886271221,94.8863,70.206123,-106.182617,0.028983,-0.523599,7
94936271222,94.9363,70.219688,-106.178192,0.031962,-0.523599,7
94986271223,94.9863,70.234627,-106.173431,0.034808,-0.523599,7
95036271223,95.0363,70.249809,-106.168259,0.038000,-0.523599,7
95086271224,95.0863,70.265488,-106.163101,0.041470,-0.523599,7
95136271225,95.1363,70.281013,-106.157539,0.044561,-0.523599,7
95186271226,95.1863,70.298042,-106.151695,0.048117,-0.523599,7
95236271226,95.2363,70.315125,-106.146042,0.051627,-0.523599,7
95286271227,95.2863,70.333130,-106.140007,0.055432,-0.523599,7
95336271228,95.3363,70.350464,-106.133972,0.059286,-0.523599,7
95386271229,95.3863,70.368385,-106.127701,0.062960,-0.523599,7
95436271229,95.4363,70.387260,-106.121056,0.067162,0.523599,7
95486271230,95.4863,70.407600,-106.114906,0.070625,0.523599,7
95536271231,95.5363,70.429482,-106.110977,0.072082,0.523599,7
95586271231,95.5863,70.452438,-106.109535,0.071623,0.523599,7
95636271232,95.6363,70.475456,-106.109879,0.070217,0.523599,7
95686271233,95.6863,70.499107,-106.111870,0.067548,0.523599,7
95736271234,95.7363,70.521729,-106.115311,0.063653,0.523599,7
95786271234,95.7863,70.544739,-106.120102,0.059219,0.523599,7
95836271235,95.8363,70.567421,-106.125290,0.054821,0.523599,7
95886271236,95.8863,70.590088,-106.130440,0.050222,0.523599,7
95936271237,95.9363,70.612656,-106.135773,0.045494,0.523599,7
95986271237,95.9863,70.636223,-106.141342,0.040864,0.000000,7
96036271238,96.0363,70.640572,-106.142563,0.040323,0.000000,7
96086271239,96.0863,70.640541,-106.142563,0.040324,0.000000,7
96136271240,96.1363,70.640556,-106.142586,0.040324,0.000000,7
96186271240,96.1863,70.640587,-106.142609,0.040324,-0.523599,7
96236271241,96.2363,70.640617,-106.142624,0.040324,-0.523599,7
96286271242,96.2863,70.640633,-106.142632,0.040324,-0.523599,7
96336271243,96.3363,70.637321,-106.143173,0.040035,-0.523599,7
96386271243,96.3863,70.634384,-106.144073,0.039437,-0.523599,7
96436271244,96.4363,70.631752,-106.144814,0.039032,-0.523599,7
96486271245,96.4863,70.629288,-106.145767,0.038401,-0.523599,7
96536271246,96.5363,70.626945,-106.146446,0.038046,-0.523599,7
96586271246,96.5863,70.624718,-106.147324,0.037462,-0.523599,7
96636271247,96.6363,70.622574,-106.147926,0.037146,-0.523599,7
96686271248,96.6863,70.620514,-106.148750,0.036594,-0.523599,7
96736271249,96.7363,70.618523,-106.149292,0.036306,-0.523599,7
96786271249,96.7863,70.616554,-106.150078,0.035772,-0.523599,7
96836271250,96.8363,70.614609,-106.150597,0.035492,-0.523599,7
96886271251,96.8863,70.612648,-106.151367,0.034956,-0.523599,7
96936271252,96.9363,70.610672,-106.151886,0.034670,-0.523599,7
96986271252,96.9863,70.608673,-106.152664,0.034125,-0.523599,7
97036271253,97.0363,70.606651,-106.153214,0.033829,-0.523599,7
97086271254,97.0863,70.604584,-106.153992,0.033273,-0.523599,7
97136271255,97.1363,70.602501,-106.154541,0.032965,-0.523599,7
97186271255,97.1863,70.600372,-106.155350,0.032396,-0.523599,7
97236271256,97.2363,70.598228,-106.155937,0.032075,-0.523599,7
97286271257,97.2863,70.596046,-106.156754,0.031495,-0.523599,7
97336271258,97.3363,70.593834,-106.157333,0.031162,-0.523599,7
97386271258,97.3863,70.591591,-106.158180,0.030569,-0.523599,7
97436271259,97.4363,70.589325,-106.158798,0.030225,-0.523599,7
97486271260,97.4863,70.587021,-106.159653,0.029621,-0.523599,7
97536271261,97.5363,70.584709,-106.160278,0.029265,-0.523599,7
97586271261,97.5863,70.582344,-106.161140,0.028651,-0.523599,7
97636271262,97.6363,70.579987,-106.161774,0.028285,-0.523599,7
97686271263,97.6863,70.577583,-106.162651,0.027661,-0.523599,7
97736271264,97.7363,70.575165,-106.163315,0.027285,-0.523599,7
97786271264,97.7863,70.572723,-106.164215,0.026652,-0.523599,7
97836271265,97.8363,70.570259,-106.164879,0.026268,-0.523599,7
97886271266,97.8863,70.567780,-106.165779,0.025626,-0.523599,7
97936271267,97.9363,70.565285,-106.166443,0.025234,-0.523599,7
97986271267,97.9863,70.562759,-106.167343,0.024585,-0.523599,7
98036271268,98.0363,70.560226,-106.168015,0.024185,-0.523599,7
98086271269,98.0863,70.557671,-106.168945,0.023530,-0.523599,7
98136271269,98.1363,70.555107,-106.169640,0.023124,-0.523599,7
98186271270,98.1863,70.552521,-106.170570,0.022461,-0.523599,7
98236271271,98.2363,70.549919,-106.171280,0.022049,-0.523599,7
98286271272,98.2863,70.547302,-106.172211,0.021380,-0.523599,7
98336271272,98.3363,70.544678,-106.172920,0.020963,-0.523599,7
98386271273,98.3863,70.542038,-106.173843,0.020290,-0.523599,7
98436271274,98.4363,70.539391,-106.174545,0.019867,-0.523599,7
98486271275,98.4863,70.536720,-106.175476,0.019188,-0.523599,7
98536271275,98.5363,70.534050,-106.176178,0.018759,-0.523599,7
98586271276,98.5863,70.531342,-106.177116,0.018072,-0.523599,7
98636271277,98.6363,70.528633,-106.177826,0.017637,-0.523599,7
98686271278,98.6863,70.525902,-106.178787,0.016945,-0.523599,7
98736271278,98.7363,70.523155,-106.179512,0.016501,-0.523599,7
98786271279,98.7863,70.520386,-106.180489,0.015800,-0.523599,7
98836271280,98.8363,70.517609,-106.181221,0.015352,-0.523599,7
98886271281,98.8863,70.514816,-106.182198,0.014647,-0.523599,7
98936271281,98.9363,70.512009,-106.182938,0.014190,-0.523599,7
98986271282,98.9863,70.509171,-106.183907,0.013478,-0.523599,7
99036271283,99.0363,70.506332,-106.184639,0.013014,-0.523599,7
99086271284,99.0863,70.503479,-106.185600,0.012301,-0.523599,7
99136271284,99.1363,70.500603,-106.186348,0.011829,-0.523599,7
99186271285,99.1863,70.497711,-106.187325,0.011104,-0.523599,7
99236271286,99.2363,70.494797,-106.188080,0.010630,-0.523599,7
99286271287,99.2863,70.491859,-106.189079,0.009892,-0.523599,7
99336271287,99.3363,70.488930,-106.189842,0.009415,-0.523599,7
99386271288,99.3863,70.485970,-106.190849,0.008675,-0.523599,7
99436271289,99.4363,70.483002,-106.191612,0.008189,-0.523599,7
99486271290,99.4863,70.479874,-106.192657,0.007408,-0.523599,7
99536271290,99.5363,70.472549,-106.194664,0.006006,-0.523599,7
99586271291,99.5863,70.461700,-106.197800,0.003598,-0.523599,7
99636271292,99.6363,70.451126,-106.200943,0.001709,-0.523599,7
99686271293,99.6863,70.438225,-106.204590,-0.001154,-0.523599,7
99736271293,99.7363,70.425171,-106.208229,-0.004012,-0.523599,7
99786271294,99.7863,70.411705,-106.212021,-0.006764,-0.523599,7
99836271295,99.8363,70.393555,-106.217010,-0.010546,-0.523599,7
99886271296,99.8863,70.375008,-106.222244,-0.014220,-0.523599,7
99936271296,99.9363,70.356995,-106.227135,-0.017846,-0.523599,7
99986271297,99.9863,70.338455,-106.232086,-0.021735,-0.523599,7
100036271298,100.0363,70.320274,-106.236908,-0.025362,-0.523599,7
100086271299,100.0863,70.300629,-106.241951,-0.029301,-0.523599,7
100136271299,100.1363,70.278625,-106.247421,-0.033794,-0.523599,7
100186271300,100.1863,70.257690,-106.252686,-0.037854,-0.523599,7
100236271301,100.2363,70.237320,-106.257645,-0.042029,-0.523599,7
100286271302,100.2863,70.217575,-106.262398,-0.045947,0.523599,7
100336271302,100.3363,70.198097,-106.266022,-0.049036,0.523599,7
100386271303,100.3863,70.178276,-106.267227,-0.050074,0.523599,7
100436271304,100.4363,70.160187,-106.266098,-0.049945,0.523599,7
100486271305,100.4863,70.142815,-106.263763,-0.048628,0.523599,7
100536271305,100.5363,70.125900,-106.260254,-0.046637,0.523599,7
100586271306,100.5863,70.110611,-106.256180,-0.044020,0.523599,7
100636271307,100.6363,70.095451,-106.251183,-0.040941,0.523599,7
100686271307,100.6863,70.081390,-106.246590,-0.037956,0.523599,7
100736271308,100.7363,70.067192,-106.241905,-0.034953,0.523599,7
100786271309,100.7863,70.052856,-106.237274,-0.031896,0.523599,7
100836271310,100.8363,70.039391,-106.233116,-0.028938,0.523599,7
100886271310,100.8863,70.025070,-106.228622,-0.026215,0.523599,7
100936271311,100.9363,70.010788,-106.223999,-0.023199,0.523599,7
100986271312,100.9863,69.995773,-106.219482,-0.019988,0.523599,7
101036271313,101.0363,69.979836,-106.214615,-0.016572,0.523599,7
101086271313,101.0863,69.964287,-106.209854,-0.013124,0.523599,7
101136271314,101.1363,69.948341,-106.205124,-0.009961,0.523599,7
101186271315,101.1863,69.932091,-106.200233,-0.006348,0.523599,7
101236271316,101.2363,69.916641,-106.195641,-0.003302,0.523599,7
101286271316,101.2863,69.901993,-106.191551,-0.000181,0.523599,7
101336271317,101.3363,69.886879,-106.187218,0.002880,0.000000,8
101386271318,101.3863,69.885201,-106.186615,0.003149,0.000000,8
101436271319,101.4363,69.885216,-106.186615,0.003149,0.000000,8
101486271319,101.4863,69.885201,-106.186600,0.003149,-0.523599,8
101536271320,101.5363,69.885185,-106.186569,0.003148,-0.523599,8
101586271321,101.5863,69.885178,-106.186569,0.003143,-0.523599,8
101636271322,101.6363,69.887962,-106.186119,0.003455,-0.523599,8
101686271322,101.6863,69.891121,-106.185455,0.003933,-0.523599,8
101736271323,101.7363,69.896011,-106.184090,0.005138,-0.523599,8
101786271324,101.7863,69.901283,-106.182533,0.006222,-0.523599,8
101836271325,101.8363,69.905762,-106.181221,0.007280,-0.523599,8
101886271325,101.8863,69.910759,-106.179863,0.008224,-0.523599,8
101936271326,101.9363,69.917984,-106.177811,0.009734,-0.523599,8
101986271327,101.9863,69.925125,-106.175713,0.010946,-0.523599,8
102036271328,102.0363,69.932304,-106.173706,0.012502,-0.523599,8
102086271328,102.0863,69.941124,-106.171021,0.014357,-0.523599,8
102136271329,102.1363,69.951271,-106.168022,0.016470,-0.523599,8
102186271330,102.1863,69.962402,-106.164742,0.018842,-0.523599,8
102236271331,102.2363,69.974701,-106.161049,0.021444,-0.523599,8
102286271331,102.2863,69.986740,-106.157455,0.024099,-0.523599,8
102336271332,102.3363,69.999992,-106.153442,0.026930,-0.523599,8
102386271333,102.3863,70.013023,-106.149284,0.029932,-0.523599,8
102436271334,102.4363,70.027588,-106.144539,0.033227,-0.523599,8
102486271334,102.4863,70.042076,-106.139893,0.036466,-0.523599,8
102536271335,102.5363,70.056870,-106.135048,0.039325,-0.523599,8
102586271336,102.5863,70.071953,-106.130096,0.042469,-0.523599,8
102636271337,102.6363,70.088005,-106.124863,0.045772,-0.523599,8
102686271337,102.6863,70.104347,-106.119347,0.049528,-0.523599,8
102736271338,102.7363,70.122169,-106.113373,0.053488,-0.523599,8
102786271339,102.7863,70.139572,-106.107124,0.057291,-0.523599,8
102836271340,102.8363,70.157715,-106.100899,0.061125,-0.523599,8
102886271340,102.8863,70.176323,-106.094276,0.064940,-0.523599,8
102936271341,102.9363,70.195885,-106.087296,0.068983,-0.523599,8
102986271342,102.9863,70.215088,-106.080254,0.073124,-0.523599,8
103036271343,103.0363,70.235329,-106.072975,0.077245,-0.523599,8
103086271343,103.0863,70.255928,-106.065193,0.081698,-0.523599,8
103136271344,103.1363,70.276855,-106.057312,0.086165,-0.523599,8
103186271345,103.1863,70.298096,-106.049118,0.090500,0.523599,8
103236271345,103.2363,70.321083,-106.041595,0.094351,0.523599,8
103286271346,103.2863,70.344917,-106.036636,0.095711,0.523599,8
103336271347,103.3363,70.369797,-106.034401,0.095320,0.523599,8
103386271348,103.3863,70.395103,-106.034195,0.093525,0.523599,8
103436271348,103.4363,70.420898,-106.035919,0.090621,0.523599,8
103486271349,103.4863,70.445114,-106.038956,0.086762,0.523599,8
103536271350,103.5363,70.469696,-106.043243,0.082023,0.523599,8
103586271351,103.5863,70.493965,-106.048134,0.077292,0.523599,8
103636271351,103.6363,70.519028,-106.053162,0.072002,0.523599,8
103686271352,103.6863,70.543976,-106.058319,0.066921,0.523599,8
103736271353,103.7363,70.569817,-106.063705,0.061721,0.523599,8
103786271354,103.7863,70.596016,-106.069420,0.056430,0.523599,8
103836271354,103.8363,70.622025,-106.075287,0.051051,0.523599,8
103886271355,103.8863,70.648247,-106.081238,0.046097,0.000000,8
103936271356,103.9363,70.653381,-106.082520,0.045395,0.000000,8
103986271357,103.9863,70.653351,-106.082520,0.045395,0.000000,8
104036271357,104.0363,70.653366,-106.082527,0.045395,0.000000,8
104086271358,104.0863,70.653397,-106.082497,0.045395,-0.523599,8
104136271359,104.1363,70.653427,-106.082497,0.045395,-0.523599,8
104186271360,104.1863,70.653450,-106.082520,0.045395,-0.523599,8
104236271360,104.2363,70.650131,-106.083054,0.045104,-0.523599,8
104286271361,104.2863,70.647179,-106.083969,0.044502,-0.523599,8
104336271362,104.3363,70.644531,-106.084724,0.044095,-0.523599,8
104386271363,104.3863,70.642052,-106.085701,0.043461,-0.523599,8
104436271363,104.4363,70.639702,-106.086395,0.043103,-0.523599,8
104486271364,104.4863,70.637466,-106.087280,0.042516,-0.523599,8
104536271365,104.5363,70.635323,-106.087906,0.042198,-0.523599,8
104586271366,104.5863,70.633247,-106.088737,0.041643,-0.523599,8
104636271366,104.6363,70.631256,-106.089294,0.041352,-0.523599,8
104686271367,104.6863,70.629280,-106.090088,0.040816,-0.523599,8
104736271368,104.7363,70.627327,-106.090630,0.040533,-0.523599,8
104786271369,104.7863,70.625366,-106.091423,0.039995,-0.523599,8
104836271369,104.8363,70.623390,-106.091972,0.039707,-0.523599,8
104886271370,104.8863,70.621376,-106.092751,0.039160,-0.523599,8
104936271371,104.9363,70.619339,-106.093300,0.038862,-0.523599,8
104986271372,104.9863,70.617271,-106.094101,0.038304,-0.523599,8
105036271372,105.0363,70.615181,-106.094666,0.037994,-0.523599,8
105086271373,105.0863,70.613052,-106.095497,0.037424,-0.523599,8
105136271374,105.1363,70.610893,-106.096085,0.037102,-0.523599,8
105186271375,105.1863,70.608711,-106.096909,0.036519,-0.523599,8
105236271375,105.2363,70.606499,-106.097504,0.036185,-0.523599,8
105286271376,105.2863,70.604256,-106.098373,0.035592,-0.523599,8
105336271377,105.3363,70.601982,-106.098999,0.035245,-0.523599,8
105386271378,105.3863,70.599686,-106.099861,0.034641,-0.523599,8
105436271378,105.4363,70.597359,-106.100487,0.034284,-0.523599,8
105486271379,105.4863,70.595009,-106.101372,0.033668,-0.523599,8
105536271380,105.5363,70.592636,-106.102028,0.033302,-0.523599,8
105586271381,105.5863,70.590240,-106.102936,0.032676,-0.523599,8
105636271381,105.6363,70.587822,-106.103600,0.032300,-0.523599,8
105686271382,105.6863,70.585381,-106.104500,0.031666,-0.523599,8
105736271383,105.7363,70.582916,-106.105164,0.031281,-0.523599,8
105786271383,105.7863,70.580437,-106.106071,0.030638,-0.523599,8
105836271384,105.8363,70.577942,-106.106758,0.030246,-0.523599,8
105886271385,105.8863,70.575417,-106.107697,0.029596,-0.523599,8
105936271386,105.9363,70.572891,-106.108398,0.029196,-0.523599,8
105986271386,105.9863,70.570328,-106.109337,0.028539,-0.523599,8
106036271387,106.0363,70.567772,-106.110039,0.028133,-0.523599,8
106086271388,106.0863,70.565186,-106.110977,0.027469,-0.523599,8
106136271389,106.1363,70.562584,-106.111679,0.027057,-0.523599,8
106186271389,106.1863,70.559975,-106.112617,0.026388,-0.523599,8
106236271390,106.2363,70.557350,-106.113319,0.025970,-0.523599,8
106286271391,106.2863,70.554718,-106.114258,0.025296,-0.523599,8
106336271392,106.3363,70.552071,-106.114967,0.024873,-0.523599,8
106386271392,106.3863,70.549400,-106.115936,0.024194,-0.523599,8
106436271393,106.4363,70.546730,-106.116646,0.023764,-0.523599,8
106486271394,106.4863,70.544037,-106.117615,0.023078,-0.523599,8
106536271395,106.5363,70.541321,-106.118355,0.022641,-0.523599,8
106586271395,106.5863,70.538589,-106.119331,0.021951,-0.523599,8
106636271396,106.6363,70.535843,-106.120079,0.021506,-0.523599,8
106686271397,106.6863,70.533081,-106.121056,0.020805,-0.523599,8
106736271398,106.7363,70.530304,-106.121796,0.020357,-0.523599,8
106786271398,106.7863,70.527504,-106.122765,0.019648,-0.523599,8
106836271399,106.8363,70.524704,-106.123505,0.019190,-0.523599,8
106886271400,106.8863,70.521866,-106.124489,0.018475,-0.523599,8
106936271401,106.9363,70.519005,-106.125259,0.018011,-0.523599,8
106986271401,106.9863,70.516121,-106.126266,0.017286,-0.523599,8
107036271402,107.0363,70.513252,-106.127037,0.016820,-0.523599,8
107086271403,107.0863,70.510345,-106.128052,0.016088,-0.523599,8
107136271404,107.1363,70.507446,-106.128838,0.015617,-0.523599,8
107186271404,107.1863,70.504509,-106.129845,0.014880,-0.523599,8
107236271405,107.2363,70.501587,-106.130623,0.014403,-0.523599,8
107286271406,107.2863,70.498528,-106.131668,0.013638,-0.523599,8
107336271407,107.3363,70.495544,-106.132446,0.013148,-0.523599,8
107386271407,107.3863,70.492546,-106.133453,0.012396,-0.523599,8
107436271408,107.4363,70.488564,-106.134392,0.011341,-0.523599,8
107486271409,107.4863,70.479942,-106.136971,0.009550,-0.523599,8
107536271410,107.5363,70.468727,-106.140053,0.007063,-0.523599,8
107586271410,107.5863,70.455894,-106.143677,0.004174,-0.523599,8
107636271411,107.6363,70.441750,-106.147507,0.001420,-0.523599,8
107686271412,107.6863,70.427376,-106.151596,-0.001623,-0.523599,8
107736271413,107.7363,70.413673,-106.155457,-0.004327,-0.523599,8
107786271413,107.7863,70.400146,-106.159271,-0.007284,-0.523599,8
107836271414,107.8363,70.387154,-106.162979,-0.009884,-0.523599,8
107886271415,107.8863,70.374687,-106.166245,-0.012661,-0.523599,8
107936271416,107.9363,70.362602,-106.169624,-0.015065,-0.523599,8
107986271416,107.9863,70.350296,-106.172928,-0.017551,-0.523599,8
108036271417,108.0363,70.337395,-106.176231,-0.020158,-0.523599,8
108086271418,108.0863,70.323532,-106.179901,-0.022954,-0.523599,8
108136271419,108.1363,70.310089,-106.183289,-0.025935,-0.523599,8
108186271419,108.1863,70.297371,-106.186630,-0.028316,-0.523599,8
108236271420,108.2363,70.283585,-106.190170,-0.031343,-0.523599,8
108286271421,108.2863,70.269943,-106.193741,-0.033797,-0.523599,8
108336271421,108.3363,70.255615,-106.197426,-0.036775,-0.523599,8
108386271422,108.3863,70.241417,-106.201019,-0.039606,0.523599,8
108436271423,108.4363,70.227341,-106.203613,-0.041948,0.523599,8
108486271424,108.4863,70.213135,-106.204590,-0.042751,0.523599,8
108536271424,108.5363,70.198883,-106.203827,-0.042320,0.523599,8
108586271425,108.5863,70.185478,-106.202065,-0.041468,0.523599,8
108636271426,108.6363,70.171837,-106.199341,-0.039567,0.523599,8
108686271427,108.6863,70.158974,-106.195984,-0.037343,0.523599,8
108736271427,108.7363,70.147400,-106.192299,-0.035240,0.523599,8
108786271428,108.7863,70.135056,-106.188316,-0.032594,0.523599,8
